ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,refId_default,sfxVariationId,weight,basicPrice,sellValue,behaviorId,replaceItemId,sortId,appearanceReplaceItemId,yesNoDialogMessageId,useEnableSpEffectType,potGroupId,pad,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,useItemConferBullets,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,reserve4,enable_live,enable_gray,enable_white,enable_black,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,enableSparringGrounds,isDeposit,isDisableHand,isRemoveItem_forGameClear,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,enableVisualCodex,disableUseAtColiseum,disableUseAtOutOfColiseum,isEnableFastUseItem,isApplySpecialEffect,syncNumVaryId,refId_1,refVirtualWepId,vagrantItemLotId,carrySpEffectId,emptySpEffectId,castSfxId,fireSfxId,effectSfxId,enable_ActiveBigRune,isBonfireWarpItem,enable_Ladder,isUseMultiPlayPreparation,canMultiUse,isShieldEnchant,isWarpProhibited,isUseMultiPenaltyOnly,suppleType,autoReplenishType,isDrop,showLogCondType,isSummonHorse,showDialogCondType,isSleepCollectionItem,enableRiding,disableRiding,maxRepositoryNum,sortGroupId,isUseNoAttackRegion,pad1_old,saleValue,rarity,useLimitSummonBuddy,useLimitSpEffectType,aiUseJudgeId,consumeMP,consumeHP,reinforceGoodsId,reinforceMaterialId,reinforcePrice,useLevel_vowType0,useLevel_vowType1,useLevel_vowType2,useLevel_vowType3,useLevel_vowType4,useLevel_vowType5,useLevel_vowType6,useLevel_vowType7,useLevel_vowType8,useLevel_vowType9,useLevel_vowType10,useLevel_vowType11,useLevel_vowType12,useLevel_vowType13,useLevel_vowType14,useLevel_vowType15,useLevel,bagcraftMaxNum,bagcraftCategory,itemGetTutorialFlagId,characterInitId,itemConferBulletId,itemConferBulletId_1,sparringGroundsEventFlagId,level2RefId,level2RefId_1,level3RefId,level3RefId_1,level2_itemConferBulletId,level2_itemConferBulletId_1,level3_itemConferBulletId,level3_itemConferBulletId_1,bagcraftCategoryXp,fh_unknown_09c,fh_unknown_10,
1430,[Common] Holy Grease,1,0,[0|0|0],3185,26,0,0,100,0,-1,6030,-1,-1,0,0,0,605,0,-1,-1,-1,2,0,50,0,2,0,-1,16,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,3187,-1,-1,-1,-1,-1,303130,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,70,1,0,0,0,0,609,30010000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,-1,-1,-1,0,708550,708551,708555,708556,-1,-1,-1,-1,20,0,[0|0|0|0]
1440,[Common] Blood Grease,1,0,[0|0|0],3190,26,0,0,100,0,-1,6060,-1,-1,0,0,0,68,0,-1,-1,-1,2,0,50,0,2,0,-1,16,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,3194,-1,-1,-1,-1,-1,303090,-1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,70,1,0,0,0,0,609,30010000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,-1,-1,-1,0,708560,708562,708565,708567,-1,-1,-1,-1,20,0,[0|0|0|0]
1450,[Common] Soporific Grease,1,0,[0|0|0],3150,26,0,0,200,0,-1,6080,-1,-1,0,0,0,69,0,-1,-1,-1,2,0,50,0,2,0,-1,16,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,3154,-1,-1,-1,-1,-1,303100,-1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,70,1,0,0,0,0,609,30010000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,-1,-1,-1,0,708570,708572,708575,708577,-1,-1,-1,-1,20,0,[0|0|0|0]
1460,[Common] Poison Grease,1,0,[0|0|0],3175,26,0,0,100,0,-1,6040,-1,-1,0,0,0,70,0,-1,-1,-1,2,0,50,0,2,0,-1,16,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,3179,-1,-1,-1,-1,-1,303060,-1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,70,1,0,0,0,0,609,30010000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,-1,-1,-1,0,708580,708582,708585,708587,-1,-1,-1,-1,20,0,[0|0|0|0]
1470,[Common] Freezing Grease,1,0,[0|0|0],3140,26,0,0,100,0,-1,6070,-1,-1,0,0,0,71,0,-1,-1,-1,2,0,50,0,2,0,-1,16,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,3144,-1,-1,-1,-1,-1,303110,-1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,70,1,0,0,0,0,609,30010000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,-1,-1,-1,0,708590,708592,708595,708597,-1,-1,-1,-1,20,0,[0|0|0|0]
1480,[Common] Dragonwound Grease,1,0,[0|0|0],3260,26,0,0,200,0,-1,6090,-1,-1,0,0,0,621,0,-1,-1,-1,2,0,50,0,2,0,-1,16,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,3262,-1,-1,-1,-1,-1,303180,-1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,70,1,0,0,0,0,609,30010000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,-1,-1,-1,0,708600,708601,708605,708606,-1,-1,-1,-1,20,0,[0|0|0|0]
1490,[Common] Rot Grease,1,0,[0|0|0],3310,26,0,0,200,0,-1,6050,-1,-1,0,0,0,612,0,-1,-1,-1,2,0,50,0,2,0,-1,16,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,3314,-1,-1,-1,-1,-1,303190,-1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,70,1,0,0,0,0,609,30010000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,-1,-1,-1,0,708610,708612,708615,708617,-1,-1,-1,-1,20,0,[0|0|0|0]
1690,[Common] Shield Grease,1,0,[0|0|0],501690,23,0,0,100,0,-1,6100,-1,-1,0,0,0,590,0,-1,-1,-1,3,0,50,0,2,0,-1,50,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,501691,-1,-1,-1,-1,-1,303070,-1,1,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,70,1,0,0,0,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,-1,-1,-1,0,708620,708621,708625,708626,-1,-1,-1,-1,20,0,[0|0|0|0]
1700,[Common] Throwing Dagger,1,0,[0|0|0],10170000,17,0,0,10,0,-1,4030,-1,-1,0,0,0,80,0,-1,-1,-1,8,0,50,0,1,0,-1,17,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,-1,170000,-1,-1,-1,300000,-1,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,50,0,0,0,0,0,609,10000001,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,-1,-1,-1,0,13170000,-1,13170010,-1,-1,-1,-1,-1,20,1,[0|0|0|0]
1720,[Common] Poisonbone Dart,1,0,[0|0|0],10172000,18,0,0,10,0,-1,4010,-1,-1,0,0,0,83,0,-1,-1,-1,8,0,50,0,1,0,-1,17,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,-1,172000,-1,-1,-1,300620,-1,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,50,0,0,0,0,0,609,10000001,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,-1,-1,-1,0,13172000,-1,13172010,-1,-1,-1,-1,-1,20,1,[0|0|0|0]
1730,[Common] Kukri,1,0,[0|0|0],10173000,17,0,0,10,0,-1,4040,-1,-1,0,0,0,84,0,-1,-1,-1,8,0,50,0,1,0,-1,2,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,173000,-1,-1,-1,300080,-1,-1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,50,0,0,0,0,0,609,10000001,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,-1,-1,-1,0,13173000,-1,13173010,-1,-1,-1,-1,-1,20,1,[0|0|0|0]
1740,[Common] Crystal Dart,1,0,[0|0|0],10174000,17,0,0,20,0,-1,4020,-1,-1,0,0,0,85,0,-1,-1,-1,8,0,50,0,1,0,-1,17,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,-1,174000,-1,-1,-1,300060,-1,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,50,0,0,0,0,0,609,10000001,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,-1,-1,-1,0,13174000,-1,13174010,-1,-1,-1,-1,-1,20,1,[0|0|0|0]
1750,[Common] Fan Daggers,1,0,[0|0|0],10175000,17,0,0,20,0,-1,4050,-1,-1,0,0,0,622,0,-1,-1,-1,8,0,50,0,1,0,-1,17,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,-1,175000,-1,-1,-1,300090,-1,-1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,50,0,0,0,0,0,609,10000001,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,-1,-1,-1,0,13175000,-1,13175010,-1,-1,-1,-1,-1,20,1,[0|0|0|0]
3000,[Rare] Ancestral Infant's Head,1,0,[0|0|0],10300000,17,0,0,-1,0,-1,5500,-1,-1,0,0,0,193,0,-1,-1,-1,1,0,50,0,1,0,-1,55,0,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,300000,-1,-1,-1,300670,-1,-1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,65,0,0,0,2,0,609,10000002,17,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9,0,-1,-1,-1,0,13300000,-1,13300010,-1,-1,-1,-1,-1,40,1,[0|0|0|0]
3010,[Uncommon] Omen Bairn,1,0,[0|0|0],10301000,17,0,0,-1,0,-1,5030,-1,-1,0,0,0,593,0,-1,-1,-1,1,0,50,0,1,0,-1,63,0,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,301000,-1,-1,-1,-1,300680,-1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,65,0,0,0,1,0,609,10000001,24,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9,0,-1,-1,-1,0,13301000,-1,13301050,-1,-1,-1,-1,-1,40,1,[0|0|0|0]
3011,[Rare] Regal Omen Bairn,1,0,[0|0|0],10301100,17,0,0,-1,0,-1,5040,-1,-1,0,0,0,677,0,-1,-1,-1,1,0,50,0,1,0,-1,63,0,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,301100,-1,-1,-1,-1,300740,-1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,65,0,0,0,2,0,609,10000001,50,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9,0,-1,-1,-1,0,13301100,-1,13301150,-1,-1,-1,-1,-1,40,1,[0|0|0|0]
3030,[Uncommon] Cuckoo Glintstone,1,0,[0|0|0],10303000,17,0,0,50,0,-1,4130,-1,-1,0,0,0,599,0,-1,-1,-1,2,0,50,0,1,0,-1,3,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,303000,-1,-1,-1,300700,-1,-1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,50,0,0,0,1,0,609,10000001,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,-1,-1,-1,0,13303000,-1,13303010,-1,-1,-1,-1,-1,20,1,[0|0|0|0]
3050,[Common] Glintstone Scrap,1,0,[0|0|0],10305000,17,0,0,100,0,-1,4110,-1,-1,0,0,0,198,0,-1,-1,-1,3,0,50,0,1,0,-1,57,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,305000,-1,-1,-1,300710,-1,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,50,0,0,0,0,0,609,10000001,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,-1,-1,-1,0,13305000,-1,13305010,-1,-1,-1,-1,-1,20,1,[0|0|0|0]
3051,[Uncommon] Large Glintstone Scrap,1,0,[0|0|0],10305100,17,0,0,100,0,-1,4120,-1,-1,0,0,0,706,0,-1,-1,-1,2,0,50,0,1,0,-1,57,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,305100,-1,-1,-1,300750,-1,-1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,50,0,0,0,1,0,609,10000001,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,-1,-1,-1,0,13305100,-1,13305110,-1,-1,-1,-1,-1,20,1,[0|0|0|0]
3060,[Uncommon] Gravity Stone Fan,1,0,[0|0|0],10306000,17,0,0,100,0,-1,4140,-1,-1,0,0,0,199,0,-1,-1,-1,2,0,50,0,1,0,-1,59,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,306000,-1,-1,-1,302460,302461,-1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,50,0,0,0,1,0,609,10000001,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,-1,-1,-1,0,13306000,-1,13306050,-1,-1,-1,-1,-1,20,1,[0|0|0|0]
3070,[Uncommon] Gravity Stone Chunk,1,0,[0|0|0],10307000,17,0,0,100,0,-1,4150,-1,-1,0,0,0,200,0,-1,-1,-1,2,0,50,0,1,0,-1,58,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,307000,-1,-1,-1,300720,300721,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,50,0,0,0,1,0,609,10000001,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,-1,-1,-1,0,13307000,-1,13307010,-1,-1,-1,-1,-1,20,1,[0|0|0|0]
3080,[Uncommon] Wraith Calling Bell,1,0,[0|0|0],10308000,17,0,0,-1,0,-1,5000,-1,-1,0,0,0,201,0,-1,-1,-1,1,0,50,0,1,0,-1,51,0,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,308000,-1,-1,-1,302170,302171,-1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,65,0,0,0,1,0,609,10000001,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9,0,-1,-1,-1,0,13308000,-1,13308010,-1,-1,-1,-1,-1,10,1,[0|0|0|0]
3310,[Uncommon] Warming Stone,1,0,[0|0|0],10331000,-1,0,0,50,0,-1,4170,-1,-1,0,0,0,210,0,-1,-1,-1,2,0,50,0,1,0,-1,7,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,302130,-1,-1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,50,1,0,0,1,0,609,10200000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,-1,-1,-1,0,13331000,-1,13331010,-1,-1,-1,-1,-1,20,0,[0|0|0|0]
3350,[Uncommon] Bewitching Branch,1,0,[0|0|0],10335000,17,0,0,100,0,-1,4190,-1,-1,0,0,0,623,0,-1,-1,-1,2,0,50,0,1,0,-1,61,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,302490,302491,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,50,0,0,0,1,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,-1,-1,-1,0,13335000,-1,13335010,-1,-1,-1,-1,-1,20,0,[0|0|0|0]
3500,[Rare] Uplifting Aromatic,1,0,[0|0|0],10350000,5,0,0,-1,0,-1,3210,-1,-1,0,0,0,226,0,-1,-1,-1,2,0,50,0,1,0,-1,91,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,300540,-1,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,60,1,0,0,2,0,609,30000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,-1,-1,-1,0,13350000,-1,13350010,-1,-1,-1,-1,-1,20,0,[0|0|0|0]
3510,[Uncommon] Spark Aromatic,1,0,[0|0|0],10351000,5,0,0,-1,0,-1,3000,-1,-1,0,0,0,216,0,-1,-1,-1,2,0,50,0,1,0,-1,90,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,351000,-1,-1,-1,300520,-1,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,60,0,0,0,1,0,609,10000002,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,-1,-1,-1,0,13351000,-1,13351010,-1,-1,-1,-1,-1,20,1,[0|0|0|0]
3520,[Uncommon] Ironjar Aromatic,1,0,[0|0|0],10352000,10,0,0,-1,0,-1,3050,-1,-1,0,0,0,587,0,-1,-1,-1,2,0,50,0,1,0,-1,93,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,300520,-1,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,60,1,0,0,1,0,609,30000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,-1,-1,-1,0,13352000,-1,13352010,-1,-1,-1,-1,-1,20,0,[0|0|0|0]
3550,[Rare] Bloodboil Aromatic,1,0,[0|0|0],10355000,10,0,0,-1,0,-1,3240,-1,-1,0,0,0,225,0,-1,-1,-1,2,0,50,0,1,0,-1,93,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,300520,-1,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,60,1,0,0,2,0,609,30000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,-1,-1,-1,0,13355000,-1,13355010,-1,-1,-1,-1,-1,20,0,[0|0|0|0]
3580,[Uncommon] Poison Spraymist,1,0,[0|0|0],10358000,5,0,0,-1,0,-1,3020,-1,-1,0,0,0,221,0,-1,-1,-1,2,0,50,0,1,0,-1,94,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,358000,-1,-1,-1,300520,-1,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,60,0,0,0,1,0,609,10000002,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,-1,-1,-1,0,13358000,-1,13358010,-1,-1,-1,-1,-1,20,0,[0|0|0|0]
3610,[Rare] Acid Spraymist,1,0,[0|0|0],10361000,20,0,0,-1,0,-1,3230,-1,-1,0,0,0,224,0,-1,-1,-1,2,0,50,0,1,0,-1,94,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,361000,-1,-1,-1,300520,-1,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,60,0,0,0,2,0,609,10000002,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,-1,-1,-1,0,13361000,-1,13361010,-1,-1,-1,-1,-1,20,0,[0|0|0|0]
8000,[Rare] Stonesword Key,1,0,[0|0|0],-1,-1,0,0,-1,0,-1,1200,-1,-1,0,0,0,228,0,-1,-1,-1,2,0,50,2,0,0,-1,0,0,0,0,[0|0],0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,90,1,0,0,2,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
8005,[Legendary] Cord End,0,0,[0|0|0],-1,-1,0,0,-1,0,-1,1205,-1,-1,0,0,0,685,0,-1,-1,-1,1,0,50,2,0,0,-1,0,0,0,0,[0|0],0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,540165,540166,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,90,1,0,0,3,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,6300,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
8500,[Unique] Dismembered Finger,1,0,[0|0|0],-1,-1,0,0,-1,0,-1,30000,-1,-1,0,0,0,250,0,-1,-1,-1,1,0,50,2,0,0,-1,0,0,0,0,[0|0],0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,100,1,0,0,9,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
9000,[Gesture] Bow,1,0,[0|0|0],-1,-1,0,0,-1,0,-1,990120,-1,-1,0,0,0,7000,0,-1,-1,-1,1,0,50,24,0,0,-1,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,250,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
9001,[Gesture] Polite Bow,0,0,[0|0|0],-1,-1,0,0,-1,0,-1,990200,-1,-1,0,0,0,7001,0,-1,-1,-1,1,0,50,24,0,0,-1,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,250,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
9002,[Gesture] My Thanks,1,0,[0|0|0],-1,-1,0,0,-1,0,-1,990130,-1,-1,0,0,0,7002,0,-1,-1,-1,1,0,50,24,0,0,-1,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,250,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
9003,[Gesture] Curtsy,0,0,[0|0|0],-1,-1,0,0,-1,0,-1,990400,-1,-1,0,0,0,7003,0,-1,-1,-1,1,0,50,24,0,0,-1,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,250,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
9004,[Gesture] Reverential Bow,0,0,[0|0|0],-1,-1,0,0,-1,0,-1,990410,-1,-1,0,0,0,7004,0,-1,-1,-1,1,0,50,24,0,0,-1,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,250,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
