ID,Name,materialId01,materialId02,materialId03,materialId04,materialId05,materialId06,pad_id,itemNum01,itemNum02,itemNum03,itemNum04,itemNum05,itemNum06,pad_num,materialCate01,materialCate02,materialCate03,materialCate04,materialCate05,materialCate06,pad_cate,isDisableDispNum01,isDisableDispNum02,isDisableDispNum03,isDisableDispNum04,isDisableDispNum05,isDisableDispNum06,pad,
900160,,1990100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900161,,2000100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900162,,720100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900163,,1010100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900164,,570100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900165,,571100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900166,,1940100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900167,,120000,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900168,,120100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900169,,900100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900200,,460100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900201,,470100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900202,,480100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900203,,760100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900204,,770100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900300,,61000,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900301,,61100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900302,,81100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900303,,91100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900304,,101100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900305,,131100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900306,,151100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900307,,171100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900308,,181100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900309,,211100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900310,,221100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900311,,231000,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900312,,231100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900313,,241100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900314,,251100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900315,,271100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900316,,281100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900317,,291000,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900318,,291100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900319,,294000,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900320,,294100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900321,,311100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900322,,341000,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900323,,341100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900324,,541100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900325,,591100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900326,,601100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900329,,621100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900330,,631100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900331,,641100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900332,,652100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900333,,661100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900334,,681100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900336,,781100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900337,,791100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900338,,801000,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900339,,811100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900340,,812100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900341,,861100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900342,,871100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900343,,881000,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900344,,881100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900345,,903100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900347,,911100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900349,,941000,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900350,,951100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900351,,981100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900352,,991100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900353,,1761100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900354,,1771100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900355,,1781100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900356,,1791100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900357,,1801100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900358,,1811100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900359,,1821100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900360,,1991100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900361,,2001100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900362,,721100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900363,,1011100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900364,,572100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900365,,573100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900366,,1941100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900367,,121000,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900368,,121100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900369,,901100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900400,,461100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900401,,471100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900402,,481100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900403,,761100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
900404,,771100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],1,4,4,4,4,4,[0|0],0,0,0,0,0,0,[0|0|0]
